state,district,year,season,crop,area_hectares,production_tonnes,yield_tonnes_per_hectare,source_type
Tamil Nadu,Kanchipuram,2024,Rabi,Mustard,1854.37,2378.72,1.283,synthetic_prototype
Tamil Nadu,Kanchipuram,2024,Summer,Watermelon,767.26,13904.73,18.123,synthetic_prototype
Tamil Nadu,Kanchipuram,2024,Summer,Groundnut,3192.28,5891.14,1.845,synthetic_prototype
Tamil Nadu,Kanchipuram,2024,Summer,Maize,2123.86,8678.7,4.086,synthetic_prototype
Tamil Nadu,Kanniyakumari,2024,Kharif,Rice,9354.77,36424.68,3.894,synthetic_prototype
Tamil Nadu,Kanniyakumari,2024,Kharif,Maize,8914.19,53260.84,5.975,synthetic_prototype
Tamil Nadu,Kanniyakumari,2024,Kharif,Cotton,3456.36,6571.75,1.901,synthetic_prototype
Tamil Nadu,Kanniyakumari,2024,Kharif,Millet,1966.68,5466.82,2.78,synthetic_prototype
Tamil Nadu,Kanniyakumari,2024,Rabi,Maize,3793.73,14919.54,3.933,synthetic_prototype
Tamil Nadu,Kanniyakumari,2024,Rabi,Pulses,5110.7,4978.47,0.974,synthetic_prototype
Tamil Nadu,Kanniyakumari,2024,Rabi,Rice,11467.94,48695.33,4.246,synthetic_prototype
Tamil Nadu,Kanniyakumari,2024,Rabi,Groundnut,1477.87,2580.16,1.746,synthetic_prototype
Tamil Nadu,Kanniyakumari,2024,Summer,Millet,2884.53,7246.1,2.512,synthetic_prototype
Tamil Nadu,Kanniyakumari,2024,Summer,Rice,6952.77,25957.98,3.733,synthetic_prototype
Tamil Nadu,Kanniyakumari,2024,Summer,Watermelon,1374.02,22573.82,16.429,synthetic_prototype
Tamil Nadu,Karur,2024,Kharif,Soybean,678.57,1196.7,1.764,synthetic_prototype
Tamil Nadu,Karur,2024,Kharif,Cotton,2484.5,4819.84,1.94,synthetic_prototype
Tamil Nadu,Karur,2024,Kharif,Groundnut,3720.71,8146.55,2.19,synthetic_prototype
Tamil Nadu,Karur,2024,Kharif,Rice,11147.57,56226.03,5.044,synthetic_prototype
Tamil Nadu,Karur,2024,Rabi,Wheat,280.42,704.48,2.512,synthetic_prototype
Tamil Nadu,Karur,2024,Rabi,Maize,5987.17,24414.58,4.078,synthetic_prototype
Tamil Nadu,Karur,2024,Rabi,Rice,4496.16,17017.52,3.785,synthetic_prototype
Tamil Nadu,Karur,2024,Rabi,Groundnut,3830.0,8704.59,2.273,synthetic_prototype
Tamil Nadu,Karur,2024,Summer,Rice,2491.92,10329.98,4.145,synthetic_prototype
Tamil Nadu,Karur,2024,Summer,Groundnut,1324.75,2521.22,1.903,synthetic_prototype
Tamil Nadu,Karur,2024,Summer,Maize,1635.66,7372.66,4.507,synthetic_prototype
Tamil Nadu,Krishnagiri,2024,Kharif,Rice,11269.67,49059.51,4.353,synthetic_prototype
Tamil Nadu,Krishnagiri,2024,Kharif,Cotton,3297.41,6810.38,2.065,synthetic_prototype
Tamil Nadu,Krishnagiri,2024,Kharif,Groundnut,3584.32,7154.81,1.996,synthetic_prototype
Tamil Nadu,Krishnagiri,2024,Kharif,Soybean,600.42,1198.75,1.997,synthetic_prototype
Tamil Nadu,Krishnagiri,2024,Rabi,Wheat,762.97,2376.09,3.114,synthetic_prototype
Tamil Nadu,Krishnagiri,2024,Rabi,Pulses,765.22,860.7,1.125,synthetic_prototype
Tamil Nadu,Krishnagiri,2024,Rabi,Rice,1934.15,7378.08,3.815,synthetic_prototype
Tamil Nadu,Krishnagiri,2024,Rabi,Groundnut,2082.61,4925.99,2.365,synthetic_prototype
Tamil Nadu,Krishnagiri,2024,Summer,Watermelon,1014.79,22150.92,21.828,synthetic_prototype
Tamil Nadu,Krishnagiri,2024,Summer,Maize,2544.63,9323.94,3.664,synthetic_prototype
Tamil Nadu,Krishnagiri,2024,Summer,Rice,2704.41,11902.18,4.401,synthetic_prototype
Tamil Nadu,Madurai,2024,Kharif,Groundnut,4076.6,9531.99,2.338,synthetic_prototype
Tamil Nadu,Madurai,2024,Kharif,Rice,8490.5,29286.69,3.449,synthetic_prototype
Tamil Nadu,Madurai,2024,Kharif,Maize,5924.77,32811.75,5.538,synthetic_prototype
Tamil Nadu,Madurai,2024,Kharif,Soybean,2227.64,4363.7,1.959,synthetic_prototype
Tamil Nadu,Madurai,2024,Rabi,Wheat,990.43,2556.67,2.581,synthetic_prototype
Tamil Nadu,Madurai,2024,Rabi,Pulses,4120.71,5022.87,1.219,synthetic_prototype
Tamil Nadu,Madurai,2024,Rabi,Maize,3303.07,18222.33,5.517,synthetic_prototype
Tamil Nadu,Madurai,2024,Rabi,Groundnut,3985.38,9635.38,2.418,synthetic_prototype
Tamil Nadu,Madurai,2024,Summer,Watermelon,899.35,13508.9,15.021,synthetic_prototype
Tamil Nadu,Madurai,2024,Summer,Maize,1568.53,5999.6,3.825,synthetic_prototype
Tamil Nadu,Madurai,2024,Summer,Millet,902.14,1642.58,1.821,synthetic_prototype
Tamil Nadu,Mayiladuthurai,2024,Kharif,Soybean,1465.05,2511.83,1.715,synthetic_prototype
Tamil Nadu,Mayiladuthurai,2024,Kharif,Groundnut,4127.15,7318.87,1.773,synthetic_prototype
Tamil Nadu,Mayiladuthurai,2024,Kharif,Rice,10178.34,50495.63,4.961,synthetic_prototype
Tamil Nadu,Mayiladuthurai,2024,Kharif,Cotton,1372.9,2447.11,1.782,synthetic_prototype
Tamil Nadu,Mayiladuthurai,2024,Rabi,Groundnut,3716.53,8657.21,2.329,synthetic_prototype
Tamil Nadu,Mayiladuthurai,2024,Rabi,Maize,5856.56,29871.72,5.101,synthetic_prototype
Tamil Nadu,Mayiladuthurai,2024,Rabi,Pulses,5098.32,6237.11,1.223,synthetic_prototype
Tamil Nadu,Mayiladuthurai,2024,Rabi,Wheat,1416.15,3819.07,2.697,synthetic_prototype
Tamil Nadu,Mayiladuthurai,2024,Summer,Millet,1694.13,4277.65,2.525,synthetic_prototype
Tamil Nadu,Mayiladuthurai,2024,Summer,Rice,2034.38,9813.95,4.824,synthetic_prototype
Tamil Nadu,Mayiladuthurai,2024,Summer,Watermelon,637.24,9715.5,15.246,synthetic_prototype
Tamil Nadu,Nagapattinam,2024,Kharif,Rice,13315.53,49136.36,3.69,synthetic_prototype
Tamil Nadu,Nagapattinam,2024,Kharif,Cotton,5633.67,9340.6,1.658,synthetic_prototype
Tamil Nadu,Nagapattinam,2024,Kharif,Maize,6909.0,34034.55,4.926,synthetic_prototype
Tamil Nadu,Nagapattinam,2024,Kharif,Soybean,2572.92,4767.42,1.853,synthetic_prototype
Tamil Nadu,Nagapattinam,2024,Rabi,Wheat,799.76,1841.48,2.303,synthetic_prototype
Tamil Nadu,Nagapattinam,2024,Rabi,Groundnut,1599.22,2830.82,1.77,synthetic_prototype
Tamil Nadu,Nagapattinam,2024,Rabi,Rice,3891.9,16818.25,4.321,synthetic_prototype
Tamil Nadu,Nagapattinam,2024,Rabi,Mustard,1232.64,1319.29,1.07,synthetic_prototype
Tamil Nadu,Nagapattinam,2024,Summer,Maize,2084.27,9829.84,4.716,synthetic_prototype
Tamil Nadu,Nagapattinam,2024,Summer,Watermelon,561.76,9440.08,16.804,synthetic_prototype
Tamil Nadu,Nagapattinam,2024,Summer,Millet,1363.42,2454.83,1.8,synthetic_prototype
Tamil Nadu,Namakkal,2024,Kharif,Rice,7380.43,34172.64,4.63,synthetic_prototype
Tamil Nadu,Namakkal,2024,Kharif,Maize,5921.52,28778.17,4.86,synthetic_prototype
Tamil Nadu,Namakkal,2024,Kharif,Groundnut,1696.56,3222.34,1.899,synthetic_prototype
Tamil Nadu,Namakkal,2024,Kharif,Soybean,3924.74,6697.64,1.707,synthetic_prototype
Tamil Nadu,Namakkal,2024,Rabi,Wheat,564.79,1472.74,2.608,synthetic_prototype
Tamil Nadu,Namakkal,2024,Rabi,Rice,9392.42,43185.15,4.598,synthetic_prototype
Tamil Nadu,Namakkal,2024,Rabi,Pulses,4840.23,4611.28,0.953,synthetic_prototype
Tamil Nadu,Namakkal,2024,Rabi,Mustard,2038.13,2202.8,1.081,synthetic_prototype
Tamil Nadu,Namakkal,2024,Summer,Watermelon,824.14,12015.11,14.579,synthetic_prototype
Tamil Nadu,Namakkal,2024,Summer,Maize,1662.34,6813.7,4.099,synthetic_prototype
Tamil Nadu,Namakkal,2024,Summer,Millet,671.1,1316.83,1.962,synthetic_prototype
Tamil Nadu,Perambalur,2024,Kharif,Soybean,598.17,1016.95,1.7,synthetic_prototype
Tamil Nadu,Perambalur,2024,Kharif,Cotton,3586.03,6102.25,1.702,synthetic_prototype
Tamil Nadu,Perambalur,2024,Kharif,Groundnut,3732.66,7816.79,2.094,synthetic_prototype
Tamil Nadu,Perambalur,2024,Kharif,Millet,2461.4,5947.29,2.416,synthetic_prototype
Tamil Nadu,Perambalur,2024,Rabi,Rice,12511.14,55257.19,4.417,synthetic_prototype
Tamil Nadu,Perambalur,2024,Rabi,Mustard,1022.03,1338.3,1.309,synthetic_prototype
Tamil Nadu,Perambalur,2024,Rabi,Pulses,4146.9,4102.43,0.989,synthetic_prototype
Tamil Nadu,Perambalur,2024,Rabi,Groundnut,4629.85,8880.28,1.918,synthetic_prototype
Tamil Nadu,Perambalur,2024,Summer,Watermelon,1816.14,28293.41,15.579,synthetic_prototype
Tamil Nadu,Perambalur,2024,Summer,Maize,1362.54,5910.32,4.338,synthetic_prototype
Tamil Nadu,Perambalur,2024,Summer,Millet,1539.24,3325.12,2.16,synthetic_prototype
Tamil Nadu,Pudukkottai,2024,Kharif,Rice,4390.57,18077.46,4.117,synthetic_prototype
Tamil Nadu,Pudukkottai,2024,Kharif,Maize,3395.17,19476.36,5.736,synthetic_prototype
Tamil Nadu,Pudukkottai,2024,Kharif,Millet,2512.75,6830.39,2.718,synthetic_prototype
Tamil Nadu,Pudukkottai,2024,Kharif,Cotton,1860.26,4011.21,2.156,synthetic_prototype
Tamil Nadu,Pudukkottai,2024,Rabi,Groundnut,3500.02,7519.89,2.149,synthetic_prototype
Tamil Nadu,Pudukkottai,2024,Rabi,Pulses,3664.16,3352.09,0.915,synthetic_prototype
Tamil Nadu,Pudukkottai,2024,Rabi,Mustard,1581.45,1760.95,1.114,synthetic_prototype
Tamil Nadu,Pudukkottai,2024,Rabi,Maize,7981.02,37992.23,4.76,synthetic_prototype
Tamil Nadu,Pudukkottai,2024,Summer,Rice,1571.81,6169.43,3.925,synthetic_prototype
Tamil Nadu,Pudukkottai,2024,Summer,Maize,4501.41,16676.59,3.705,synthetic_prototype
Tamil Nadu,Pudukkottai,2024,Summer,Millet,788.87,1902.16,2.411,synthetic_prototype
Tamil Nadu,Ramanathapuram,2024,Kharif,Soybean,1664.14,3863.89,2.322,synthetic_prototype
Tamil Nadu,Ramanathapuram,2024,Kharif,Rice,7134.1,31527.53,4.419,synthetic_prototype
Tamil Nadu,Ramanathapuram,2024,Kharif,Millet,2702.4,7315.66,2.707,synthetic_prototype
Tamil Nadu,Ramanathapuram,2024,Kharif,Cotton,3977.1,6935.17,1.744,synthetic_prototype
Tamil Nadu,Ramanathapuram,2024,Rabi,Pulses,2573.3,2974.34,1.156,synthetic_prototype
Tamil Nadu,Ramanathapuram,2024,Rabi,Wheat,865.48,2686.57,3.104,synthetic_prototype
Tamil Nadu,Ramanathapuram,2024,Rabi,Rice,4371.52,16679.4,3.815,synthetic_prototype
Tamil Nadu,Ramanathapuram,2024,Rabi,Groundnut,5337.26,10504.9,1.968,synthetic_prototype
Tamil Nadu,Ramanathapuram,2024,Summer,Watermelon,2183.41,46650.11,21.366,synthetic_prototype
Tamil Nadu,Ramanathapuram,2024,Summer,Rice,6199.4,20484.11,3.304,synthetic_prototype
Tamil Nadu,Ramanathapuram,2024,Summer,Maize,1724.25,8013.57,4.648,synthetic_prototype
Tamil Nadu,Ranipet,2024,Kharif,Maize,5041.26,23488.32,4.659,synthetic_prototype
Tamil Nadu,Ranipet,2024,Kharif,Millet,2575.48,7159.14,2.78,synthetic_prototype
Tamil Nadu,Ranipet,2024,Kharif,Groundnut,6733.15,11901.24,1.768,synthetic_prototype
Tamil Nadu,Ranipet,2024,Kharif,Cotton,7643.64,16423.49,2.149,synthetic_prototype
Tamil Nadu,Ranipet,2024,Rabi,Wheat,1424.44,4154.7,2.917,synthetic_prototype
Tamil Nadu,Ranipet,2024,Rabi,Rice,6462.62,26779.48,4.144,synthetic_prototype
Tamil Nadu,Ranipet,2024,Rabi,Groundnut,4176.7,8458.93,2.025,synthetic_prototype
Tamil Nadu,Ranipet,2024,Rabi,Mustard,626.09,718.67,1.148,synthetic_prototype
Tamil Nadu,Ranipet,2024,Summer,Watermelon,827.4,16019.73,19.362,synthetic_prototype
Tamil Nadu,Ranipet,2024,Summer,Maize,2066.86,10271.87,4.97,synthetic_prototype
Tamil Nadu,Ranipet,2024,Summer,Rice,4064.49,14642.07,3.602,synthetic_prototype
Tamil Nadu,Salem,2024,Kharif,Millet,5154.1,12834.6,2.49,synthetic_prototype
Tamil Nadu,Salem,2024,Kharif,Cotton,3739.36,7309.27,1.955,synthetic_prototype
Tamil Nadu,Salem,2024,Kharif,Rice,10301.99,41036.85,3.983,synthetic_prototype
Tamil Nadu,Salem,2024,Kharif,Maize,5477.5,23855.63,4.355,synthetic_prototype
Tamil Nadu,Salem,2024,Rabi,Pulses,3694.09,3342.88,0.905,synthetic_prototype
Tamil Nadu,Salem,2024,Rabi,Rice,16245.55,77870.25,4.793,synthetic_prototype
Tamil Nadu,Salem,2024,Rabi,Maize,5165.13,21693.53,4.2,synthetic_prototype
Tamil Nadu,Salem,2024,Rabi,Wheat,2335.25,6066.16,2.598,synthetic_prototype
Tamil Nadu,Salem,2024,Summer,Rice,1657.6,5815.49,3.508,synthetic_prototype
Tamil Nadu,Salem,2024,Summer,Maize,2405.46,12835.38,5.336,synthetic_prototype
Tamil Nadu,Salem,2024,Summer,Millet,933.21,2124.6,2.277,synthetic_prototype
Tamil Nadu,Sivaganga,2024,Kharif,Millet,2586.71,5558.78,2.149,synthetic_prototype
Tamil Nadu,Sivaganga,2024,Kharif,Rice,5304.36,19034.23,3.588,synthetic_prototype
Tamil Nadu,Sivaganga,2024,Kharif,Groundnut,2722.68,6403.91,2.352,synthetic_prototype
Tamil Nadu,Sivaganga,2024,Kharif,Soybean,3427.1,7075.37,2.065,synthetic_prototype
Tamil Nadu,Sivaganga,2024,Rabi,Rice,4362.61,16733.38,3.836,synthetic_prototype
Tamil Nadu,Sivaganga,2024,Rabi,Pulses,4455.5,5479.17,1.23,synthetic_prototype
Tamil Nadu,Sivaganga,2024,Rabi,Mustard,924.62,1163.97,1.259,synthetic_prototype
Tamil Nadu,Sivaganga,2024,Rabi,Groundnut,4225.28,8428.53,1.995,synthetic_prototype
Tamil Nadu,Sivaganga,2024,Summer,Groundnut,1225.73,2200.39,1.795,synthetic_prototype
Tamil Nadu,Sivaganga,2024,Summer,Millet,1146.28,2967.83,2.589,synthetic_prototype
Tamil Nadu,Sivaganga,2024,Summer,Rice,2783.34,13404.28,4.816,synthetic_prototype
Tamil Nadu,Tenkasi,2024,Kharif,Millet,1360.73,4129.67,3.035,synthetic_prototype
Tamil Nadu,Tenkasi,2024,Kharif,Soybean,2216.85,5286.44,2.385,synthetic_prototype
Tamil Nadu,Tenkasi,2024,Kharif,Groundnut,2253.99,4922.97,2.184,synthetic_prototype
Tamil Nadu,Tenkasi,2024,Kharif,Rice,5754.19,23188.69,4.03,synthetic_prototype
Tamil Nadu,Tenkasi,2024,Rabi,Wheat,1339.08,3595.7,2.685,synthetic_prototype
Tamil Nadu,Tenkasi,2024,Rabi,Rice,8171.68,43720.88,5.35,synthetic_prototype
Tamil Nadu,Tenkasi,2024,Rabi,Maize,5348.46,23332.84,4.363,synthetic_prototype
Tamil Nadu,Tenkasi,2024,Rabi,Groundnut,3899.92,7770.87,1.993,synthetic_prototype
Tamil Nadu,Tenkasi,2024,Summer,Millet,2450.77,4607.71,1.88,synthetic_prototype
Tamil Nadu,Tenkasi,2024,Summer,Groundnut,1828.21,4106.06,2.246,synthetic_prototype
Tamil Nadu,Tenkasi,2024,Summer,Rice,1674.59,8032.72,4.797,synthetic_prototype
Tamil Nadu,Thanjavur,2024,Kharif,Millet,3323.99,8130.8,2.446,synthetic_prototype
Tamil Nadu,Thanjavur,2024,Kharif,Maize,3539.83,15196.01,4.293,synthetic_prototype
Tamil Nadu,Thanjavur,2024,Kharif,Groundnut,5327.69,11477.16,2.154,synthetic_prototype
Tamil Nadu,Thanjavur,2024,Kharif,Cotton,963.84,2020.84,2.097,synthetic_prototype
Tamil Nadu,Thanjavur,2024,Rabi,Pulses,3358.5,3962.45,1.18,synthetic_prototype
Tamil Nadu,Thanjavur,2024,Rabi,Mustard,958.8,1082.77,1.129,synthetic_prototype
Tamil Nadu,Thanjavur,2024,Rabi,Wheat,882.51,2754.33,3.121,synthetic_prototype
Tamil Nadu,Thanjavur,2024,Rabi,Rice,2667.11,11722.81,4.395,synthetic_prototype
Tamil Nadu,Thanjavur,2024,Summer,Millet,767.15,1805.01,2.353,synthetic_prototype
Tamil Nadu,Thanjavur,2024,Summer,Watermelon,477.37,8666.41,18.155,synthetic_prototype
Tamil Nadu,Thanjavur,2024,Summer,Rice,1911.75,7105.09,3.717,synthetic_prototype
Tamil Nadu,The Nilgiris,2024,Kharif,Rice,9305.53,43686.6,4.695,synthetic_prototype
Tamil Nadu,The Nilgiris,2024,Kharif,Maize,2319.17,10425.47,4.495,synthetic_prototype
Tamil Nadu,The Nilgiris,2024,Kharif,Millet,2196.48,5093.01,2.319,synthetic_prototype
Tamil Nadu,The Nilgiris,2024,Kharif,Soybean,2510.34,5353.05,2.132,synthetic_prototype
Tamil Nadu,The Nilgiris,2024,Rabi,Wheat,538.32,1454.74,2.702,synthetic_prototype
Tamil Nadu,The Nilgiris,2024,Rabi,Pulses,2427.39,2390.52,0.985,synthetic_prototype
Tamil Nadu,The Nilgiris,2024,Rabi,Rice,5357.88,22051.78,4.116,synthetic_prototype
Tamil Nadu,The Nilgiris,2024,Rabi,Maize,5920.47,33748.42,5.7,synthetic_prototype
Tamil Nadu,The Nilgiris,2024,Summer,Maize,4269.04,19671.73,4.608,synthetic_prototype
Tamil Nadu,The Nilgiris,2024,Summer,Rice,3530.22,13592.85,3.85,synthetic_prototype
Tamil Nadu,The Nilgiris,2024,Summer,Groundnut,3201.29,7068.37,2.208,synthetic_prototype
Tamil Nadu,Theni,2024,Kharif,Groundnut,3735.06,7064.05,1.891,synthetic_prototype
Tamil Nadu,Theni,2024,Kharif,Rice,4247.76,18839.27,4.435,synthetic_prototype
Tamil Nadu,Theni,2024,Kharif,Millet,3236.89,7196.59,2.223,synthetic_prototype
Tamil Nadu,Theni,2024,Kharif,Soybean,2039.21,4356.24,2.136,synthetic_prototype
Tamil Nadu,Theni,2024,Rabi,Groundnut,2030.04,4316.55,2.126,synthetic_prototype
Tamil Nadu,Theni,2024,Rabi,Mustard,2268.19,2711.26,1.195,synthetic_prototype
Tamil Nadu,Theni,2024,Rabi,Maize,8018.05,38712.59,4.828,synthetic_prototype
Tamil Nadu,Theni,2024,Rabi,Wheat,586.46,1626.31,2.773,synthetic_prototype
Tamil Nadu,Theni,2024,Summer,Groundnut,2319.09,5237.41,2.258,synthetic_prototype
Tamil Nadu,Theni,2024,Summer,Watermelon,1294.36,25628.16,19.8,synthetic_prototype
Tamil Nadu,Theni,2024,Summer,Rice,2494.2,9150.54,3.669,synthetic_prototype
Tamil Nadu,Thoothukudi,2024,Kharif,Cotton,4401.71,7795.86,1.771,synthetic_prototype
Tamil Nadu,Thoothukudi,2024,Kharif,Millet,1577.55,4408.97,2.795,synthetic_prototype
Tamil Nadu,Thoothukudi,2024,Kharif,Soybean,1586.67,3701.66,2.333,synthetic_prototype
Tamil Nadu,Thoothukudi,2024,Kharif,Maize,2420.09,10154.37,4.196,synthetic_prototype
Tamil Nadu,Thoothukudi,2024,Rabi,Maize,2672.71,11263.24,4.214,synthetic_prototype
Tamil Nadu,Thoothukudi,2024,Rabi,Wheat,1288.25,3769.7,2.926,synthetic_prototype
Tamil Nadu,Thoothukudi,2024,Rabi,Pulses,3480.81,4473.92,1.285,synthetic_prototype
Tamil Nadu,Thoothukudi,2024,Rabi,Mustard,1697.7,2506.66,1.477,synthetic_prototype
Tamil Nadu,Thoothukudi,2024,Summer,Groundnut,2881.43,5524.02,1.917,synthetic_prototype
Tamil Nadu,Thoothukudi,2024,Summer,Maize,1502.59,6728.72,4.478,synthetic_prototype
Tamil Nadu,Thoothukudi,2024,Summer,Rice,5476.79,25426.9,4.643,synthetic_prototype
Tamil Nadu,Tiruchirappalli,2024,Kharif,Rice,8553.82,40089.04,4.687,synthetic_prototype
Tamil Nadu,Tiruchirappalli,2024,Kharif,Soybean,920.64,2156.56,2.342,synthetic_prototype
Tamil Nadu,Tiruchirappalli,2024,Kharif,Cotton,3575.67,5991.95,1.676,synthetic_prototype
Tamil Nadu,Tiruchirappalli,2024,Kharif,Millet,4826.17,10230.05,2.12,synthetic_prototype
Tamil Nadu,Tiruchirappalli,2024,Rabi,Mustard,1752.59,2307.35,1.317,synthetic_prototype
Tamil Nadu,Tiruchirappalli,2024,Rabi,Pulses,2268.14,2123.86,0.936,synthetic_prototype
Tamil Nadu,Tiruchirappalli,2024,Rabi,Rice,6019.69,28192.33,4.683,synthetic_prototype
Tamil Nadu,Tiruchirappalli,2024,Rabi,Wheat,567.36,1778.99,3.136,synthetic_prototype
Tamil Nadu,Tiruchirappalli,2024,Summer,Watermelon,837.3,15092.22,18.025,synthetic_prototype
Tamil Nadu,Tiruchirappalli,2024,Summer,Rice,4215.54,18610.32,4.415,synthetic_prototype
Tamil Nadu,Tiruchirappalli,2024,Summer,Groundnut,1193.3,2693.11,2.257,synthetic_prototype
Tamil Nadu,Tirunelveli,2024,Kharif,Rice,14264.14,56150.22,3.936,synthetic_prototype
Tamil Nadu,Tirunelveli,2024,Kharif,Millet,2497.75,6983.33,2.796,synthetic_prototype
Tamil Nadu,Tirunelveli,2024,Kharif,Cotton,1311.05,2072.48,1.581,synthetic_prototype
Tamil Nadu,Tirunelveli,2024,Kharif,Maize,5318.05,23033.62,4.331,synthetic_prototype
Tamil Nadu,Tirunelveli,2024,Rabi,Wheat,898.19,2336.2,2.601,synthetic_prototype
Tamil Nadu,Tirunelveli,2024,Rabi,Mustard,1186.99,1743.32,1.469,synthetic_prototype
Tamil Nadu,Tirunelveli,2024,Rabi,Pulses,2405.94,2356.31,0.979,synthetic_prototype
Tamil Nadu,Tirunelveli,2024,Rabi,Rice,4978.68,25905.2,5.203,synthetic_prototype
Tamil Nadu,Tirunelveli,2024,Summer,Maize,2142.97,10386.78,4.847,synthetic_prototype
Tamil Nadu,Tirunelveli,2024,Summer,Groundnut,2602.53,4095.39,1.574,synthetic_prototype
Tamil Nadu,Tirunelveli,2024,Summer,Watermelon,1493.1,31646.76,21.195,synthetic_prototype
Tamil Nadu,Tirupathur,2024,Kharif,Rice,3119.03,12422.96,3.983,synthetic_prototype
Tamil Nadu,Tirupathur,2024,Kharif,Millet,3531.52,8163.63,2.312,synthetic_prototype
Tamil Nadu,Tirupathur,2024,Kharif,Soybean,2598.52,4363.17,1.679,synthetic_prototype
Tamil Nadu,Tirupathur,2024,Kharif,Groundnut,8279.09,19877.19,2.401,synthetic_prototype
Tamil Nadu,Tirupathur,2024,Rabi,Mustard,1699.44,2081.81,1.225,synthetic_prototype
Tamil Nadu,Tirupathur,2024,Rabi,Rice,9613.21,44771.01,4.657,synthetic_prototype
Tamil Nadu,Tirupathur,2024,Rabi,Groundnut,6014.17,10422.1,1.733,synthetic_prototype
Tamil Nadu,Tirupathur,2024,Rabi,Maize,7834.05,40231.67,5.135,synthetic_prototype
Tamil Nadu,Tirupathur,2024,Summer,Watermelon,655.81,11758.94,17.93,synthetic_prototype
Tamil Nadu,Tirupathur,2024,Summer,Rice,3486.62,15265.88,4.378,synthetic_prototype
Tamil Nadu,Tirupathur,2024,Summer,Maize,2208.13,7956.88,3.603,synthetic_prototype
Tamil Nadu,Tiruppur,2024,Kharif,Soybean,3814.8,6363.12,1.668,synthetic_prototype
Tamil Nadu,Tiruppur,2024,Kharif,Groundnut,7248.49,15809.42,2.181,synthetic_prototype
Tamil Nadu,Tiruppur,2024,Kharif,Maize,12299.08,71520.58,5.815,synthetic_prototype
Tamil Nadu,Tiruppur,2024,Kharif,Millet,2733.07,6313.49,2.31,synthetic_prototype
Tamil Nadu,Tiruppur,2024,Rabi,Wheat,2738.16,7857.42,2.87,synthetic_prototype
Tamil Nadu,Tiruppur,2024,Rabi,Groundnut,6531.09,11039.03,1.69,synthetic_prototype
Tamil Nadu,Tiruppur,2024,Rabi,Mustard,2758.52,4344.69,1.575,synthetic_prototype
Tamil Nadu,Tiruppur,2024,Rabi,Pulses,5033.95,5449.01,1.082,synthetic_prototype
Tamil Nadu,Tiruppur,2024,Summer,Millet,1895.17,4468.93,2.358,synthetic_prototype
Tamil Nadu,Tiruppur,2024,Summer,Rice,3392.47,14790.62,4.36,synthetic_prototype
Tamil Nadu,Tiruppur,2024,Summer,Maize,4150.61,14944.3,3.601,synthetic_prototype
Tamil Nadu,Tiruvallur,2024,Kharif,Cotton,1085.61,2026.59,1.867,synthetic_prototype
Tamil Nadu,Tiruvallur,2024,Kharif,Maize,3629.53,19647.6,5.413,synthetic_prototype
Tamil Nadu,Tiruvallur,2024,Kharif,Soybean,1817.49,3921.99,2.158,synthetic_prototype
Tamil Nadu,Tiruvallur,2024,Kharif,Rice,14598.86,58443.25,4.003,synthetic_prototype
Tamil Nadu,Tiruvallur,2024,Rabi,Groundnut,1963.53,3221.03,1.64,synthetic_prototype
Tamil Nadu,Tiruvallur,2024,Rabi,Maize,6891.37,36442.23,5.288,synthetic_prototype
Tamil Nadu,Tiruvallur,2024,Rabi,Rice,11532.51,48894.43,4.24,synthetic_prototype
Tamil Nadu,Tiruvallur,2024,Rabi,Wheat,962.58,2409.88,2.504,synthetic_prototype
Tamil Nadu,Tiruvallur,2024,Summer,Rice,3387.84,15207.94,4.489,synthetic_prototype
Tamil Nadu,Tiruvallur,2024,Summer,Millet,909.85,2385.76,2.622,synthetic_prototype
Tamil Nadu,Tiruvallur,2024,Summer,Watermelon,743.93,10979.02,14.758,synthetic_prototype
Tamil Nadu,Tiruvannamalai,2024,Kharif,Groundnut,2543.59,5991.57,2.356,synthetic_prototype
Tamil Nadu,Tiruvannamalai,2024,Kharif,Millet,2349.24,7059.18,3.005,synthetic_prototype
Tamil Nadu,Tiruvannamalai,2024,Kharif,Rice,7548.76,32296.98,4.278,synthetic_prototype
Tamil Nadu,Tiruvannamalai,2024,Kharif,Cotton,1240.8,2806.37,2.262,synthetic_prototype
Tamil Nadu,Tiruvannamalai,2024,Rabi,Rice,4692.35,17871.2,3.809,synthetic_prototype
Tamil Nadu,Tiruvannamalai,2024,Rabi,Wheat,1038.39,2952.66,2.844,synthetic_prototype
Tamil Nadu,Tiruvannamalai,2024,Rabi,Groundnut,3471.66,6689.44,1.927,synthetic_prototype
Tamil Nadu,Tiruvannamalai,2024,Rabi,Maize,3958.28,15815.33,3.996,synthetic_prototype
Tamil Nadu,Tiruvannamalai,2024,Summer,Watermelon,1481.97,24073.06,16.244,synthetic_prototype
Tamil Nadu,Tiruvannamalai,2024,Summer,Maize,2945.55,14743.22,5.005,synthetic_prototype
Tamil Nadu,Tiruvannamalai,2024,Summer,Rice,3542.54,17003.07,4.8,synthetic_prototype
Tamil Nadu,Tiruvarur,2024,Kharif,Maize,1938.87,9883.77,5.098,synthetic_prototype
Tamil Nadu,Tiruvarur,2024,Kharif,Millet,1270.61,2621.86,2.063,synthetic_prototype
